"transcript_year","state_name","meeting_type","n"
"2021","Georgia","PLANNING/ZONING BOARD/COMMISSION",1
"2021","Idaho","BOARD OF COMMISSIONERS",59
"2021","Idaho","BOARD OF TRUSTEES",1
"2021","Idaho","COMMITTEE",1
"2021","Idaho","COUNTY BOARD",9
"2021","Idaho","COUNTY COMMISSION",39
"2021","Idaho","MUNICIPAL COUNCIL",46
"2021","Idaho","PLANNING/ZONING BOARD/COMMISSION",3
"2021","Idaho","UNKNOWN",1
"2021","Illinois","BOARD OF TRUSTEES",2
"2021","Illinois","COMMITTEE",216
"2021","Illinois","MUNICIPAL COUNCIL",267
"2021","Illinois","OTHER BOARD",1
"2021","Illinois","PLANNING/ZONING BOARD/COMMISSION",24
"2021","Illinois","TOWN BOARD",1
"2021","Illinois","UNKNOWN",3
"2021","Illinois","VILLAGE BOARD",123
"2021","Indiana","BOARD OF COMMISSIONERS",1
"2021","Indiana","COUNTY COMMISSION",19
"2021","Indiana","MUNICIPAL COUNCIL",21
"2021","Indiana","OTHER BOARD",17
"2021","Iowa","BOARD OF TRUSTEES",1
"2021","Iowa","COMMITTEE",17
"2021","Iowa","MUNICIPAL COUNCIL",118
"2021","Iowa","OTHER BOARD",1
"2021","Iowa","PLANNING/ZONING BOARD/COMMISSION",7
"2021","Kansas","MUNICIPAL COUNCIL",44
"2021","Kentucky","MUNICIPAL COUNCIL",16
"2021","Kentucky","SCHOOL BOARD",4
"2021","Maine","COMMITTEE",8
"2021","Maine","MUNICIPAL COUNCIL",43
"2021","Maine","OTHER BOARD",4
"2021","Maine","PLANNING/ZONING BOARD/COMMISSION",9
"2021","Maine","SCHOOL BOARD",14
"2021","Maine","UNKNOWN",1
"2021","Maryland","BOARD OF COMMISSIONERS",18
"2021","Massachusetts","BOARD OF COMMISSIONERS",22
"2021","Massachusetts","BOARD OF HEALTH",69
"2021","Massachusetts","BOARD OF SELECTMEN",126
"2021","Massachusetts","BOARD OF TRUSTEES",3
"2021","Massachusetts","COMMITTEE",309
"2021","Massachusetts","MUNICIPAL COUNCIL",98
"2021","Massachusetts","OTHER BOARD",4
"2021","Massachusetts","PLANNING/ZONING BOARD/COMMISSION",110
"2021","Massachusetts","SCHOOL BOARD",34
"2021","Massachusetts","SPECIAL COMMISSION",1
"2021","Massachusetts","UNKNOWN",3
"2021","Michigan","BOARD OF COMMISSIONERS",2
"2021","Michigan","BOARD OF EDUCATION",7
"2021","Michigan","BOARD OF TRUSTEES",13
"2021","Michigan","COMMITTEE",24
"2021","Michigan","COUNTY BOARD",11
"2021","Michigan","MUNICIPAL COUNCIL",496
"2021","Michigan","OTHER BOARD",35
"2021","Michigan","PARKS/REC BOARD/COMMISSION",4
"2021","Michigan","PLANNING/ZONING BOARD/COMMISSION",10
"2021","Michigan","SCHOOL BOARD",9
"2021","Michigan","TOWN BOARD",23
"2021","Michigan","UNKNOWN",18
"2021","Michigan","VILLAGE BOARD",4
"2021","Minnesota","BOARD OF COMMISSIONERS",25
"2021","Minnesota","COMMITTEE",27
"2021","Minnesota","MUNICIPAL COUNCIL",373
"2021","Minnesota","OTHER BOARD",11
"2021","Minnesota","PARKS/REC BOARD/COMMISSION",2
"2021","Minnesota","PLANNING/ZONING BOARD/COMMISSION",25
"2021","Minnesota","SCHOOL BOARD",23
"2021","Minnesota","SPECIAL COMMISSION",21
"2021","Mississippi","BOARD OF ALDERMEN",35
"2021","Mississippi","BOARD OF SELECTMEN",1
"2021","Mississippi","COUNTY COMMISSION",1
"2021","Mississippi","MUNICIPAL COUNCIL",135
"2021","Mississippi","OTHER BOARD",1
"2021","Mississippi","PLANNING/ZONING BOARD/COMMISSION",1
"2021","Mississippi","UNKNOWN",1
"2021","Missouri","BOARD OF ALDERMEN",136
"2021","Missouri","BOARD OF COMMISSIONERS",2
"2021","Missouri","BOARD OF EDUCATION",2
"2021","Missouri","BOARD OF HEALTH",2
"2021","Missouri","COMMITTEE",79
"2021","Missouri","MUNICIPAL COUNCIL",341
"2021","Missouri","OTHER BOARD",20
"2021","Missouri","PLANNING/ZONING BOARD/COMMISSION",2
"2021","Missouri","SCHOOL BOARD",18
"2021","Montana","COUNTY BOARD",2
"2021","Montana","COUNTY COMMISSION",15
"2021","Montana","MUNICIPAL COUNCIL",25
"2021","Nebraska","BOARD OF COMMISSIONERS",1
"2021","Nebraska","BOARD OF HEALTH",1
"2021","Nebraska","BOARD OF TRUSTEES",1
"2021","Nebraska","COMMITTEE",1
"2021","Nebraska","COUNTY COMMISSION",40
"2021","Nebraska","MUNICIPAL COUNCIL",108
"2021","Nebraska","PLANNING/ZONING BOARD/COMMISSION",9
"2021","Nebraska","SCHOOL BOARD",1
"2021","Nebraska","TOWN BOARD",4
"2021","Nevada","COUNTY COMMISSION",19
"2021","Nevada","MUNICIPAL COUNCIL",42
"2021","Nevada","OTHER BOARD",6
"2021","Nevada","UNKNOWN",1
"2021","New Hampshire","BOARD OF SELECTMEN",121
"2021","New Hampshire","COMMITTEE",7
"2021","New Hampshire","MUNICIPAL COUNCIL",1
"2021","New Hampshire","PARKS/REC BOARD/COMMISSION",1
"2021","New Hampshire","PLANNING/ZONING BOARD/COMMISSION",30
"2021","New Hampshire","SCHOOL BOARD",13
"2021","New Jersey","BOARD OF COMMISSIONERS",10
"2021","New Jersey","BOARD OF EDUCATION",27
"2021","New Jersey","BOARD OF TRUSTEES",12
"2021","New Jersey","COMMITTEE",82
"2021","New Jersey","COUNTY BOARD",17
"2021","New Jersey","COUNTY COMMISSION",15
"2021","New Jersey","MUNICIPAL COUNCIL",381
"2021","New Jersey","OTHER BOARD",16
"2021","New Jersey","PLANNING/ZONING BOARD/COMMISSION",231
"2021","New Jersey","SCHOOL BOARD",1
"2021","New Mexico","COMMITTEE",68
"2021","New Mexico","MUNICIPAL COUNCIL",35
"2021","New Mexico","OTHER BOARD",17
"2021","New Mexico","PARKS/REC BOARD/COMMISSION",2
"2021","New Mexico","PLANNING/ZONING BOARD/COMMISSION",2
"2021","New Mexico","UNKNOWN",5
"2021","New York","BOARD OF EDUCATION",16
"2021","New York","CITY COMMISSION",1
"2021","New York","COMMITTEE",3
"2021","New York","MUNICIPAL COUNCIL",59
"2021","New York","OTHER BOARD",31
"2021","New York","PARKS/REC BOARD/COMMISSION",7
"2021","New York","PLANNING/ZONING BOARD/COMMISSION",33
"2021","New York","TOWN BOARD",31
"2021","New York","VILLAGE BOARD",57
"2021","North Carolina","BOARD OF ALDERMEN",43
"2021","North Carolina","BOARD OF COMMISSIONERS",54
"2021","North Carolina","BOARD OF EDUCATION",7
"2021","North Carolina","BOARD OF HEALTH",2
"2021","North Carolina","COMMITTEE",43
"2021","North Carolina","COUNTY BOARD",121
"2021","North Carolina","COUNTY COMMISSION",32
"2021","North Carolina","MUNICIPAL COUNCIL",437
"2021","North Carolina","OTHER BOARD",5
"2021","North Carolina","PARKS/REC BOARD/COMMISSION",8
"2021","North Carolina","PLANNING/ZONING BOARD/COMMISSION",24
"2021","North Carolina","SCHOOL BOARD",1
"2021","North Carolina","UNKNOWN",7
"2021","North Carolina","VILLAGE BOARD",1
"2021","Ohio","BOARD OF COMMISSIONERS",2
"2021","Ohio","BOARD OF EDUCATION",38
"2021","Ohio","BOARD OF HEALTH",2
"2021","Ohio","BOARD OF TRUSTEES",3
"2021","Ohio","COMMITTEE",100
"2021","Ohio","COUNTY BOARD",1
"2021","Ohio","COUNTY COMMISSION",102
"2021","Ohio","MUNICIPAL COUNCIL",478
"2021","Ohio","OTHER BOARD",35
"2021","Ohio","PARKS/REC BOARD/COMMISSION",7
"2021","Ohio","PLANNING/ZONING BOARD/COMMISSION",8
"2021","Ohio","SCHOOL BOARD",13
"2021","Ohio","TOWN BOARD",6
"2021","Ohio","UNKNOWN",3
"2021","Oklahoma","BOARD OF COMMISSIONERS",46
"2021","Oklahoma","BOARD OF EDUCATION",18
"2021","Oklahoma","COMMITTEE",9
"2021","Oklahoma","COUNTY BOARD",35
"2021","Oklahoma","COUNTY COMMISSION",31
"2021","Oklahoma","MUNICIPAL COUNCIL",167
"2021","Oklahoma","OTHER BOARD",14
"2021","Oklahoma","PARKS/REC BOARD/COMMISSION",1
"2021","Oklahoma","PLANNING/ZONING BOARD/COMMISSION",7
"2021","Oklahoma","SCHOOL BOARD",5
"2021","Oklahoma","TOWN BOARD",1
"2021","Oregon","BOARD OF COMMISSIONERS",5
"2021","Oregon","BOARD OF EDUCATION",1
"2021","Oregon","BOARD OF HEALTH",12
"2021","Oregon","COMMITTEE",60
"2021","Oregon","COUNTY COMMISSION",101
"2021","Oregon","DEVELOPMENT CORPORATION",10
"2021","Oregon","MUNICIPAL COUNCIL",277
"2021","Oregon","OTHER BOARD",22
"2021","Oregon","PLANNING/ZONING BOARD/COMMISSION",4
"2021","Oregon","SCHOOL BOARD",43
"2021","Oregon","UNKNOWN",4
"2021","Pennsylvania","BOARD OF COMMISSIONERS",1
"2021","Pennsylvania","COMMITTEE",13
"2021","Pennsylvania","COUNTY COMMISSION",32
"2021","Pennsylvania","COUNTY COUNCIL",7
"2021","Pennsylvania","MUNICIPAL COUNCIL",116
"2021","Pennsylvania","SCHOOL BOARD",8
"2021","Rhode Island","BOARD OF COMMISSIONERS",1
"2021","Rhode Island","COMMITTEE",5
"2021","Rhode Island","MUNICIPAL COUNCIL",35
"2021","Rhode Island","PLANNING/ZONING BOARD/COMMISSION",2
"2021","South Carolina","COMMITTEE",1
"2021","South Carolina","COUNTY COUNCIL",2
"2021","South Carolina","MUNICIPAL COUNCIL",112
"2021","South Carolina","OTHER BOARD",8
"2021","South Carolina","PLANNING/ZONING BOARD/COMMISSION",7
"2021","South Dakota","BOARD OF TRUSTEES",1
"2021","South Dakota","COMMITTEE",3
"2021","South Dakota","COUNTY BOARD",28
"2021","South Dakota","MUNICIPAL COUNCIL",603
"2021","South Dakota","OTHER BOARD",1
"2021","South Dakota","PARKS/REC BOARD/COMMISSION",13
"2021","South Dakota","PLANNING/ZONING BOARD/COMMISSION",27
"2021","South Dakota","SCHOOL BOARD",44
"2021","South Dakota","SPECIAL COMMISSION",1
"2021","Tennessee","BOARD OF ALDERMEN",2
"2021","Tennessee","BOARD OF COMMISSIONERS",40
"2021","Tennessee","BOARD OF EDUCATION",29
"2021","Tennessee","BOARD OF HEALTH",6
"2021","Tennessee","BOARD OF TRUSTEES",1
"2021","Tennessee","COMMITTEE",55
"2021","Tennessee","COUNTY COMMISSION",10
"2021","Tennessee","MUNICIPAL COUNCIL",411
"2021","Tennessee","OTHER BOARD",65
"2021","Tennessee","PARKS/REC BOARD/COMMISSION",1
"2021","Tennessee","PLANNING/ZONING BOARD/COMMISSION",27
"2021","Tennessee","SCHOOL BOARD",13
"2021","Tennessee","UNKNOWN",13
"2021","Texas","BOARD OF COMMISSIONERS",4
"2021","Texas","BOARD OF SELECTMEN",1
"2021","Texas","COMMITTEE",46
"2021","Texas","COUNTY COMMISSION",1
"2021","Texas","MUNICIPAL COUNCIL",348
"2021","Texas","OTHER BOARD",80
"2021","Texas","PARKS/REC BOARD/COMMISSION",8
"2021","Texas","PLANNING/ZONING BOARD/COMMISSION",44
"2021","Texas","SCHOOL BOARD",10
"2021","Texas","UNKNOWN",2
"2021","Utah","BOARD OF COMMISSIONERS",2
"2021","Utah","BOARD OF HEALTH",4
"2021","Utah","COMMITTEE",14
"2021","Utah","COUNTY BOARD",12
"2021","Utah","COUNTY COMMISSION",7
"2021","Utah","MUNICIPAL COUNCIL",240
"2021","Utah","OTHER BOARD",4
"2021","Utah","PLANNING/ZONING BOARD/COMMISSION",10
"2021","Utah","UNKNOWN",3
"2021","Vermont","BOARD OF COMMISSIONERS",6
"2021","Vermont","BOARD OF EDUCATION",1
"2021","Vermont","BOARD OF SELECTMEN",38
"2021","Vermont","BOARD OF TRUSTEES",105
"2021","Vermont","COMMITTEE",2
"2021","Vermont","COUNTY COMMISSION",2
"2021","Vermont","MUNICIPAL COUNCIL",82
"2021","Vermont","PLANNING/ZONING BOARD/COMMISSION",9
"2021","Vermont","SCHOOL BOARD",2
"2021","Vermont","UNKNOWN",1
"2021","Vermont","VILLAGE BOARD",1
"2021","Virginia","BOARD OF SUPERVISORS",23
"2021","Virginia","COMMITTEE",1
"2021","Virginia","COUNTY BOARD",46
"2021","Virginia","COUNTY COMMISSION",9
"2021","Virginia","MUNICIPAL COUNCIL",164
"2021","Virginia","OTHER BOARD",11
"2021","Virginia","PLANNING/ZONING BOARD/COMMISSION",27
"2021","Virginia","SCHOOL BOARD",17
"2021","Washington","BOARD OF COMMISSIONERS",1
"2021","Washington","BOARD OF HEALTH",3
"2021","Washington","CITY COMMISSION",4
"2021","Washington","COMMITTEE",14
"2021","Washington","COUNTY COUNCIL",1
"2021","Washington","MUNICIPAL COUNCIL",366
"2021","Washington","OTHER BOARD",10
"2021","Washington","PARKS/REC BOARD/COMMISSION",10
"2021","Washington","PLANNING/ZONING BOARD/COMMISSION",20
"2021","Washington","SCHOOL BOARD",1
"2021","Washington","UNKNOWN",1
"2021","West Virginia","MUNICIPAL COUNCIL",24
"2021","Wisconsin","BOARD OF COMMISSIONERS",16
"2021","Wisconsin","BOARD OF EDUCATION",16
"2021","Wisconsin","COMMITTEE",32
"2021","Wisconsin","COUNTY BOARD",19
"2021","Wisconsin","MUNICIPAL COUNCIL",156
"2021","Wisconsin","OTHER BOARD",55
"2021","Wisconsin","PLANNING/ZONING BOARD/COMMISSION",41
"2021","Wisconsin","SCHOOL BOARD",58
"2021","Wisconsin","SPECIAL COMMISSION",11
"2021","Wisconsin","TOWN BOARD",1
"2021","Wisconsin","UNKNOWN",1
"2021","Wisconsin","VILLAGE BOARD",48
"2021","Wyoming","COMMITTEE",1
"2021","Wyoming","MUNICIPAL COUNCIL",27
"2022","Alabama","BOARD OF COMMISSIONERS",5
"2022","Alabama","COMMITTEE",10
"2022","Alabama","MUNICIPAL COUNCIL",325
"2022","Alabama","OTHER BOARD",6
"2022","Alabama","PLANNING/ZONING BOARD/COMMISSION",44
"2022","Alabama","UNKNOWN",8
"2022","Arizona","BOARD OF TRUSTEES",10
"2022","Arizona","COMMITTEE",6
"2022","Arizona","MUNICIPAL COUNCIL",133
"2022","Arizona","OTHER BOARD",6
"2022","Arizona","PLANNING/ZONING BOARD/COMMISSION",8
"2022","Arizona","SCHOOL BOARD",10
"2022","Arizona","UNKNOWN",7
"2022","Arkansas","COMMITTEE",35
"2022","Arkansas","MUNICIPAL COUNCIL",28
"2022","Arkansas","OTHER BOARD",5
"2022","Arkansas","PLANNING/ZONING BOARD/COMMISSION",7
"2022","Arkansas","UNKNOWN",1
"2022","California","BOARD OF COMMISSIONERS",5
"2022","California","BOARD OF EDUCATION",2
"2022","California","BOARD OF HEALTH",10
"2022","California","BOARD OF SELECTMEN",1
"2022","California","BOARD OF SUPERVISORS",2
"2022","California","CITY COMMISSION",19
"2022","California","COMMITTEE",83
"2022","California","COUNTY BOARD",25
"2022","California","COUNTY COMMISSION",15
"2022","California","MUNICIPAL COUNCIL",808
"2022","California","OTHER BOARD",14
"2022","California","PARKS/REC BOARD/COMMISSION",22
"2022","California","PLANNING/ZONING BOARD/COMMISSION",35
"2022","California","SCHOOL BOARD",67
"2022","California","SPECIAL COMMISSION",6
"2022","California","UNKNOWN",56
"2022","Colorado","BOARD OF TRUSTEES",16
"2022","Colorado","COUNTY COMMISSION",59
"2022","Colorado","MUNICIPAL COUNCIL",203
"2022","Colorado","OTHER BOARD",1
"2022","Colorado","PLANNING/ZONING BOARD/COMMISSION",3
"2022","Colorado","UNKNOWN",3
"2022","Connecticut","COMMITTEE",2
"2022","Connecticut","COUNTY COUNCIL",3
"2022","Connecticut","MUNICIPAL COUNCIL",30
"2022","Connecticut","OTHER BOARD",6
"2022","Connecticut","UNKNOWN",1
"2022","Florida","MUNICIPAL COUNCIL",78
"2022","Florida","OTHER BOARD",2
"2022","Florida","PLANNING/ZONING BOARD/COMMISSION",7
"2022","Florida","UNKNOWN",4
"2022","Georgia","BOARD OF COMMISSIONERS",3
"2022","Georgia","BOARD OF EDUCATION",27
"2022","Georgia","COMMITTEE",6
"2022","Georgia","COUNTY BOARD",23
"2022","Georgia","COUNTY COMMISSION",1
"2022","Georgia","MUNICIPAL COUNCIL",58
"2022","Georgia","PLANNING/ZONING BOARD/COMMISSION",1
"2022","Georgia","SCHOOL BOARD",6
"2022","Georgia","UNKNOWN",1
"2022","Idaho","BOARD OF COMMISSIONERS",6
"2022","Idaho","COMMITTEE",3
"2022","Idaho","COUNTY COMMISSION",35
"2022","Idaho","MUNICIPAL COUNCIL",40
"2022","Idaho","PLANNING/ZONING BOARD/COMMISSION",10
"2022","Illinois","BOARD OF ALDERMEN",1
"2022","Illinois","BOARD OF COMMISSIONERS",2
"2022","Illinois","BOARD OF EDUCATION",2
"2022","Illinois","COMMITTEE",204
"2022","Illinois","MUNICIPAL COUNCIL",248
"2022","Illinois","OTHER BOARD",13
"2022","Illinois","PLANNING/ZONING BOARD/COMMISSION",5
"2022","Illinois","UNKNOWN",1
"2022","Illinois","VILLAGE BOARD",91
"2022","Indiana","COUNTY COMMISSION",15
"2022","Indiana","COUNTY COUNCIL",3
"2022","Indiana","MUNICIPAL COUNCIL",17
"2022","Indiana","OTHER BOARD",8
"2022","Iowa","COMMITTEE",3
"2022","Iowa","MUNICIPAL COUNCIL",71
"2022","Iowa","OTHER BOARD",2
"2022","Kansas","MUNICIPAL COUNCIL",44
"2022","Kentucky","MUNICIPAL COUNCIL",18
"2022","Kentucky","UNKNOWN",1
"2022","Maine","BOARD OF SELECTMEN",1
"2022","Maine","COMMITTEE",18
"2022","Maine","MUNICIPAL COUNCIL",48
"2022","Maine","OTHER BOARD",3
"2022","Maine","PLANNING/ZONING BOARD/COMMISSION",9
"2022","Maine","SCHOOL BOARD",9
"2022","Maine","UNKNOWN",1
"2022","Maryland","BOARD OF COMMISSIONERS",14
"2022","Massachusetts","BOARD OF COMMISSIONERS",15
"2022","Massachusetts","BOARD OF HEALTH",66
"2022","Massachusetts","BOARD OF SELECTMEN",60
"2022","Massachusetts","CITY COMMISSION",1
"2022","Massachusetts","COMMITTEE",258
"2022","Massachusetts","MUNICIPAL COUNCIL",78
"2022","Massachusetts","OTHER BOARD",2
"2022","Massachusetts","PLANNING/ZONING BOARD/COMMISSION",66
"2022","Massachusetts","SCHOOL BOARD",2
"2022","Massachusetts","UNKNOWN",2
"2022","Michigan","BOARD OF COMMISSIONERS",3
"2022","Michigan","BOARD OF EDUCATION",1
"2022","Michigan","BOARD OF TRUSTEES",16
"2022","Michigan","COMMITTEE",6
"2022","Michigan","COUNTY BOARD",20
"2022","Michigan","MUNICIPAL COUNCIL",472
"2022","Michigan","OTHER BOARD",26
"2022","Michigan","PARKS/REC BOARD/COMMISSION",3
"2022","Michigan","PLANNING/ZONING BOARD/COMMISSION",12
"2022","Michigan","SCHOOL BOARD",10
"2022","Michigan","TOWN BOARD",19
"2022","Michigan","UNKNOWN",19
"2022","Michigan","VILLAGE BOARD",1
"2022","Minnesota","BOARD OF COMMISSIONERS",7
"2022","Minnesota","CITY COMMISSION",2
"2022","Minnesota","COMMITTEE",17
"2022","Minnesota","MUNICIPAL COUNCIL",386
"2022","Minnesota","OTHER BOARD",11
"2022","Minnesota","PARKS/REC BOARD/COMMISSION",6
"2022","Minnesota","PLANNING/ZONING BOARD/COMMISSION",14
"2022","Minnesota","SCHOOL BOARD",22
"2022","Minnesota","SPECIAL COMMISSION",14
"2022","Minnesota","UNKNOWN",1
"2022","Mississippi","BOARD OF ALDERMEN",16
"2022","Mississippi","COMMITTEE",2
"2022","Mississippi","MUNICIPAL COUNCIL",107
"2022","Mississippi","PARKS/REC BOARD/COMMISSION",6
"2022","Mississippi","PLANNING/ZONING BOARD/COMMISSION",3
"2022","Mississippi","UNKNOWN",2
"2022","Missouri","BOARD OF ALDERMEN",93
"2022","Missouri","BOARD OF EDUCATION",13
"2022","Missouri","BOARD OF HEALTH",2
"2022","Missouri","BOARD OF SELECTMEN",1
"2022","Missouri","COMMITTEE",32
"2022","Missouri","MUNICIPAL COUNCIL",198
"2022","Missouri","OTHER BOARD",10
"2022","Missouri","UNKNOWN",1
"2022","Montana","COUNTY COMMISSION",4
"2022","Montana","MUNICIPAL COUNCIL",20
"2022","Nebraska","COMMITTEE",1
"2022","Nebraska","COUNTY BOARD",1
"2022","Nebraska","COUNTY COMMISSION",28
"2022","Nebraska","MUNICIPAL COUNCIL",105
"2022","Nebraska","OTHER BOARD",3
"2022","Nebraska","PLANNING/ZONING BOARD/COMMISSION",9
"2022","Nebraska","TOWN BOARD",1
"2022","Nevada","COUNTY COMMISSION",17
"2022","Nevada","MUNICIPAL COUNCIL",38
"2022","Nevada","OTHER BOARD",22
"2022","Nevada","UNKNOWN",1
"2022","New Hampshire","BOARD OF COMMISSIONERS",1
"2022","New Hampshire","BOARD OF SELECTMEN",78
"2022","New Hampshire","COMMITTEE",4
"2022","New Hampshire","PARKS/REC BOARD/COMMISSION",1
"2022","New Hampshire","PLANNING/ZONING BOARD/COMMISSION",8
"2022","New Hampshire","SCHOOL BOARD",8
"2022","New Jersey","BOARD OF COMMISSIONERS",10
"2022","New Jersey","BOARD OF EDUCATION",17
"2022","New Jersey","BOARD OF HEALTH",2
"2022","New Jersey","BOARD OF TRUSTEES",9
"2022","New Jersey","COMMITTEE",64
"2022","New Jersey","COUNTY BOARD",5
"2022","New Jersey","COUNTY COMMISSION",11
"2022","New Jersey","MUNICIPAL COUNCIL",335
"2022","New Jersey","OTHER BOARD",30
"2022","New Jersey","PLANNING/ZONING BOARD/COMMISSION",207
"2022","New Jersey","UNKNOWN",2
"2022","New Mexico","CITY COMMISSION",1
"2022","New Mexico","COMMITTEE",67
"2022","New Mexico","MUNICIPAL COUNCIL",57
"2022","New Mexico","OTHER BOARD",10
"2022","New Mexico","PLANNING/ZONING BOARD/COMMISSION",2
"2022","New Mexico","UNKNOWN",1
"2022","New York","BOARD OF EDUCATION",9
"2022","New York","BOARD OF TRUSTEES",1
"2022","New York","MUNICIPAL COUNCIL",108
"2022","New York","OTHER BOARD",19
"2022","New York","PARKS/REC BOARD/COMMISSION",2
"2022","New York","PLANNING/ZONING BOARD/COMMISSION",23
"2022","New York","TOWN BOARD",28
"2022","New York","UNKNOWN",1
"2022","New York","VILLAGE BOARD",48
"2022","North Carolina","BOARD OF ALDERMEN",40
"2022","North Carolina","BOARD OF COMMISSIONERS",66
"2022","North Carolina","BOARD OF EDUCATION",4
"2022","North Carolina","CITY COMMISSION",1
"2022","North Carolina","COMMITTEE",42
"2022","North Carolina","COUNTY BOARD",93
"2022","North Carolina","COUNTY COMMISSION",44
"2022","North Carolina","MUNICIPAL COUNCIL",440
"2022","North Carolina","OTHER BOARD",4
"2022","North Carolina","PARKS/REC BOARD/COMMISSION",5
"2022","North Carolina","PLANNING/ZONING BOARD/COMMISSION",39
"2022","North Carolina","SCHOOL BOARD",1
"2022","North Carolina","UNKNOWN",8
"2022","Ohio","BOARD OF COMMISSIONERS",1
"2022","Ohio","BOARD OF EDUCATION",21
"2022","Ohio","BOARD OF TRUSTEES",2
"2022","Ohio","COMMITTEE",25
"2022","Ohio","COUNTY BOARD",1
"2022","Ohio","COUNTY COMMISSION",9
"2022","Ohio","MUNICIPAL COUNCIL",408
"2022","Ohio","OTHER BOARD",40
"2022","Ohio","PARKS/REC BOARD/COMMISSION",1
"2022","Ohio","PLANNING/ZONING BOARD/COMMISSION",2
"2022","Ohio","SCHOOL BOARD",15
"2022","Ohio","TOWN BOARD",6
"2022","Ohio","UNKNOWN",4
"2022","Oklahoma","BOARD OF COMMISSIONERS",37
"2022","Oklahoma","BOARD OF EDUCATION",18
"2022","Oklahoma","COMMITTEE",10
"2022","Oklahoma","COUNTY BOARD",9
"2022","Oklahoma","COUNTY COMMISSION",45
"2022","Oklahoma","MUNICIPAL COUNCIL",147
"2022","Oklahoma","OTHER BOARD",15
"2022","Oklahoma","PARKS/REC BOARD/COMMISSION",1
"2022","Oklahoma","PLANNING/ZONING BOARD/COMMISSION",1
"2022","Oklahoma","SCHOOL BOARD",2
"2022","Oklahoma","UNKNOWN",1
"2022","Oregon","BOARD OF COMMISSIONERS",1
"2022","Oregon","BOARD OF HEALTH",8
"2022","Oregon","CITY COMMISSION",1
"2022","Oregon","COMMITTEE",30
"2022","Oregon","COUNTY BOARD",1
"2022","Oregon","COUNTY COMMISSION",75
"2022","Oregon","DEVELOPMENT CORPORATION",8
"2022","Oregon","MUNICIPAL COUNCIL",252
"2022","Oregon","OTHER BOARD",14
"2022","Oregon","SCHOOL BOARD",40
"2022","Oregon","UNKNOWN",1
"2022","Pennsylvania","BOARD OF COMMISSIONERS",6
"2022","Pennsylvania","CITY COMMISSION",1
"2022","Pennsylvania","COMMITTEE",22
"2022","Pennsylvania","COUNTY COMMISSION",44
"2022","Pennsylvania","COUNTY COUNCIL",6
"2022","Pennsylvania","MUNICIPAL COUNCIL",106
"2022","Pennsylvania","OTHER BOARD",2
"2022","Pennsylvania","PLANNING/ZONING BOARD/COMMISSION",3
"2022","Pennsylvania","SCHOOL BOARD",11
"2022","Pennsylvania","UNKNOWN",1
"2022","Rhode Island","BOARD OF COMMISSIONERS",2
"2022","Rhode Island","COMMITTEE",10
"2022","Rhode Island","MUNICIPAL COUNCIL",34
"2022","Rhode Island","PLANNING/ZONING BOARD/COMMISSION",12
"2022","Rhode Island","SCHOOL BOARD",2
"2022","South Carolina","CITY COMMISSION",1
"2022","South Carolina","COUNTY COUNCIL",11
"2022","South Carolina","MUNICIPAL COUNCIL",92
"2022","South Carolina","OTHER BOARD",6
"2022","South Carolina","PLANNING/ZONING BOARD/COMMISSION",3
"2022","South Carolina","SCHOOL BOARD",1
"2022","South Carolina","UNKNOWN",1
"2022","South Dakota","BOARD OF TRUSTEES",3
"2022","South Dakota","COMMITTEE",8
"2022","South Dakota","COUNTY BOARD",32
"2022","South Dakota","COUNTY COMMISSION",24
"2022","South Dakota","MUNICIPAL COUNCIL",485
"2022","South Dakota","OTHER BOARD",3
"2022","South Dakota","PARKS/REC BOARD/COMMISSION",9
"2022","South Dakota","PLANNING/ZONING BOARD/COMMISSION",25
"2022","South Dakota","SCHOOL BOARD",51
"2022","South Dakota","SPECIAL COMMISSION",1
"2022","Tennessee","BOARD OF COMMISSIONERS",25
"2022","Tennessee","BOARD OF EDUCATION",27
"2022","Tennessee","BOARD OF HEALTH",2
"2022","Tennessee","CITY COMMISSION",2
"2022","Tennessee","COMMITTEE",13
"2022","Tennessee","COUNTY COMMISSION",14
"2022","Tennessee","MUNICIPAL COUNCIL",185
"2022","Tennessee","OTHER BOARD",32
"2022","Tennessee","PLANNING/ZONING BOARD/COMMISSION",12
"2022","Tennessee","SCHOOL BOARD",13
"2022","Tennessee","UNKNOWN",11
"2022","Texas","COMMITTEE",44
"2022","Texas","COUNTY COMMISSION",2
"2022","Texas","HOUSING AUTHORITY",1
"2022","Texas","MUNICIPAL COUNCIL",327
"2022","Texas","OTHER BOARD",60
"2022","Texas","PARKS/REC BOARD/COMMISSION",2
"2022","Texas","PLANNING/ZONING BOARD/COMMISSION",27
"2022","Texas","SCHOOL BOARD",16
"2022","Texas","UNKNOWN",9
"2022","Utah","CITY COMMISSION",10
"2022","Utah","COMMITTEE",16
"2022","Utah","COUNTY BOARD",12
"2022","Utah","COUNTY COMMISSION",11
"2022","Utah","MUNICIPAL COUNCIL",264
"2022","Utah","OTHER BOARD",1
"2022","Utah","PLANNING/ZONING BOARD/COMMISSION",14
"2022","Utah","SCHOOL BOARD",2
"2022","Vermont","BOARD OF COMMISSIONERS",1
"2022","Vermont","BOARD OF EDUCATION",3
"2022","Vermont","BOARD OF SELECTMEN",26
